timestamp,event,details
4676.537,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4678.561,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
4685.957,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4687.592,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4689.264,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4691.404,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4698.228,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4699.906,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4701.547,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4703.589,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
4710.931,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4712.594,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4714.260,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4716.406,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4723.223,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4724.879,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4726.510,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4728.517,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
4735.996,regen_env_update,"day=0.68, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4737.627,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4739.283,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
4741.427,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
4748.236,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4749.897,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4751.529,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4753.559,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
4760.964,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4762.619,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4764.280,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
4766.450,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
4773.215,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4774.879,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4776.511,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4778.527,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
4785.966,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4787.604,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4789.262,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4791.416,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4798.244,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4799.906,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4801.541,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4803.551,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
4810.965,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4812.595,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4814.262,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4816.394,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4823.249,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4824.912,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4826.543,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4828.579,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
4835.958,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4837.612,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4839.265,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4841.421,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
4848.232,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4849.895,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4851.529,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4853.547,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
4860.960,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4862.597,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4864.256,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4866.386,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4873.237,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4874.906,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4876.564,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4878.600,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
4885.927,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4887.571,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
4889.230,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4891.347,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4898.270,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4899.947,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
4901.588,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4903.644,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
4910.896,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4912.536,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
4914.194,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
4916.289,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
4923.320,regen_env_update,"day=0.30, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
4924.979,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.925, regrowX=1.00"
4926.618,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
4928.677,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
4935.897,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4937.559,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
4939.223,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4941.352,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
4948.268,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4949.945,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
4951.580,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4953.612,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
4960.925,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
4962.580,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4964.240,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4966.431,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
4973.217,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4974.876,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4976.529,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4978.550,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
4985.967,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
4987.625,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
4989.279,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4991.429,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
4998.237,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
4999.895,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5001.530,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5003.553,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5010.956,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5012.594,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5014.259,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5016.397,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5023.231,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5024.890,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5026.549,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5028.561,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5035.974,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5037.603,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5039.276,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5041.414,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5048.247,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5049.896,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5051.538,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5053.547,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5060.981,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5062.613,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5064.266,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5066.413,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5073.234,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5074.913,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5076.546,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5078.557,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5085.966,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5087.603,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5089.266,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5091.422,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5098.230,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5099.883,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5101.513,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5103.516,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5110.980,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5112.633,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.922, regrowX=1.00"
5114.296,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5116.452,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5123.207,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5124.875,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5126.530,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5128.529,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5135.983,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5137.626,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5139.280,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5141.423,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5148.225,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5149.891,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5151.548,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5153.557,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5160.959,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5162.598,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5164.258,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5166.412,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5173.239,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5174.913,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5176.562,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5178.581,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5185.956,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5187.617,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5189.291,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5191.447,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5198.218,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5199.881,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5201.531,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5203.541,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5210.965,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5212.595,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5214.252,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5216.386,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5223.255,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5224.928,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5226.572,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5228.618,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5235.905,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5237.540,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5239.209,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
5241.323,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5248.299,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
5249.961,regen_env_update,"day=0.50, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5251.618,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
5253.675,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
5260.881,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.955, regrowX=1.00"
5262.546,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5264.208,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
5266.320,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.864, regrowX=1.00"
5273.297,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
5274.942,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5276.577,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5278.609,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5285.939,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5287.576,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5289.227,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5291.366,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5298.259,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5299.918,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5301.572,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5303.624,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5310.932,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5312.576,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5314.229,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5316.354,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5323.264,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5324.916,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5326.571,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5328.620,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5335.917,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5337.575,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5339.239,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5341.373,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5348.267,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5349.926,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5351.570,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5353.615,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5360.911,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5362.575,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5364.241,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5366.371,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5373.245,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5374.920,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5376.562,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5378.592,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5385.950,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5387.612,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5389.281,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5391.461,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5398.188,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5399.872,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5401.525,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5403.535,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5410.988,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5412.625,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5414.299,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5416.463,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5423.209,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5424.873,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5426.511,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5428.529,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.983, regrowX=1.00"
5435.990,regen_env_update,"day=0.68, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5437.624,regen_env_update,"day=0.48, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5439.281,regen_env_update,"day=0.28, raining=false, rain=0.70, regenScale=0.892, regrowX=1.00"
5441.436,regen_env_update,"day=0.08, raining=false, rain=0.70, regenScale=0.862, regrowX=1.00"
5448.229,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5449.890,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5451.546,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5453.557,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5460.947,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.953, regrowX=1.00"
5462.579,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5464.246,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5466.366,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5473.264,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5474.918,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5476.568,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5478.615,regen_env_update,"day=0.89, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5485.910,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5487.560,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5489.224,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5491.346,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5498.278,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
5499.949,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5501.597,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5503.631,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.984, regrowX=1.00"
5510.910,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5512.552,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5514.223,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5516.328,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5523.278,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.894, regrowX=1.00"
5524.942,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.924, regrowX=1.00"
5526.602,regen_env_update,"day=0.70, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5528.658,regen_env_update,"day=0.90, raining=false, rain=0.70, regenScale=0.985, regrowX=1.00"
5535.930,regen_env_update,"day=0.69, raining=false, rain=0.70, regenScale=0.954, regrowX=1.00"
5537.588,regen_env_update,"day=0.49, raining=false, rain=0.70, regenScale=0.923, regrowX=1.00"
5539.240,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
5541.370,regen_env_update,"day=0.09, raining=false, rain=0.70, regenScale=0.863, regrowX=1.00"
5548.255,regen_env_update,"day=0.29, raining=false, rain=0.70, regenScale=0.893, regrowX=1.00"
